State/Region Name,District Name,Township Name,Total Population,% rural,% 0-14,% currently attending school/college,% 10yr and older in paid employment,% in institutions,percentile mean household,% HQ housing,% LQ housing,% households with access to safe sanitation,% households w/ electricity as source,% households w/ solar systems as source,% households w/ relatively efficient sources of lighting,% households w/ relatively poor sources of lighting,% cooking fuel electricity,% cooking fuel that costs natural resources,% cooking fuel that is fuel-based and requires transport,% availability to TV,% availibility to mobile phone,% availiability to radio,% availiability to computer,% availiability to Internet,% availiability to car/truck/van,% availability to 40wheel tractor,% availibility to motor boat
Shan,Tachileik,Tachileik,177313,0.6685691404,0.279325261,0.1301089035,0.6653704829,0.05538229007,0.9707597131,0.6808589706,0.3191410294,0.9040426831,0.5990231731,0.03522416585,0.1939319937,0.1718206673,0.1395163645,0.6990682983,0.1543280333,0.7227722772,0.6783372707,0.3657526611,0.07960608393,0.07320892947,0.1054601439,0.03429511852,0.7401321902
Shan,Monghpyak,Monghpyak,30556,0.8012174368,0.3443840817,0.1378779945,0.6004846806,0.07595889514,1,0.3307380373,0.6692619627,0.6512570965,0.1377128954,0.1660989457,0.4308191403,0.2653690187,0.003406326034,0.9847526358,0.01103000811,0.503325223,0.3818329278,0.4050283861,0.02514193025,0.04849959448,0.0197891322,0.07266828873,0.7320356853
Shan,Monghpyak,Mongyawng,79890,0.9267492803,0.2751533358,0.09883589936,0.5508293493,0.05603955439,0.974554806,0.2598278669,0.7401721331,0.604791812,0.2593626425,0.195685043,0.4079437078,0.1370086067,0.02116771342,0.9673179809,0.01139799953,0.6767271458,0.5568736916,0.1407885555,0.01378227495,0.01796929518,0.03977669225,0.2675040707,0.834961619
Ayeyarwady,Pathein,Kangyidaunt,177990,0.9376818922,0.3006348671,0.1670936569,0.6615275043,0.01242204618,0.9091374575,0.04857329051,0.9514267095,0.8227202905,0.06512125867,0.03644742354,0.269538705,0.6288926128,0.01908485779,0.9325280454,0.01061304287,0.4613880743,0.2151235861,0.3791602663,0.007936507937,0.01999255225,0.005865102639,0.02646278453,0.1739747707
Ayeyarwady,Pathein,Kyaunggon,163035,0.9015426135,0.284441991,0.159904315,0.6919808376,0.01418713773,0.8626636394,0.04509443988,0.9549055601,0.8825177528,0.07306410318,0.05357229119,0.2505192986,0.622844307,0.02028887493,0.9531906671,0.009588908748,0.4239650258,0.1933964543,0.377445534,0.005700207719,0.003381479156,0.003792087339,0.04973189701,0.2070672914
Ayeyarwady,Pathein,Kyonpyaw,235727,0.8983315445,0.2925163431,0.1728440102,0.6576339854,0.01113152078,0.8707750583,0.05231307154,0.9476869285,0.9586471221,0.09598574502,0.03883136095,0.3356811458,0.5295017483,0.02107988166,0.9517213556,0.00532880581,0.4050228618,0.1361451049,0.4123856912,0.007329209252,0.007043437332,0.004286578806,0.0450006724,0.2196073158
Ayeyarwady,Pathein,Ngapudaw,324479,0.9114518967,0.303942628,0.1737862851,0.6784578957,0.0121641154,0.9292560316,0.02387413244,0.9761258676,0.4930204039,0.0640557324,0.05265355111,0.4901111517,0.3931795648,0.00634034337,0.9823487972,0.003039711945,0.3347336012,0.112469342,0.4519386317,0.007031779993,0.009706204665,0.004279079476,0.01279810051,0.1491676669
Ayeyarwady,Pathein,Pathein,380985,0.5080068769,0.2566505243,0.1466960641,0.6766853765,0.07185322257,0.917058597,0.1400095697,0.8599904303,0.8371048117,0.3741991201,0.02979448458,0.2886785627,0.3073278327,0.14032467,0.8413995122,0.007527396221,0.5448901234,0.4209856804,0.3394563936,0.03616651301,0.08444688226,0.02112339095,0.009289623864,0.3355468157
Ayeyarwady,Pathein,Yegyi,194100,0.8486862442,0.2740133952,0.1588820196,0.6637169248,0.0139052035,0.8386780155,0.03703046436,0.9629695356,0.7819974367,0.137434684,0.06609484373,0.3641723356,0.4322981366,0.04391205758,0.9344572612,0.005659075224,0.4145913438,0.2216701173,0.409228039,0.01620822242,0.02770383516,0.01143645864,0.04322192645,0.2403430938
Ayeyarwady,Pathein,Thabaung,154400,0.9527202073,0.3096373057,0.1830569948,0.6518767443,0.01190414508,0.9104564456,0.03472352767,0.9652764723,0.5741869646,0.05900045654,0.05365630958,0.3162983054,0.5710449284,0.02776808014,0.9549641486,0.006364637323,0.3749496469,0.178156135,0.4037382174,0.004189381529,0.001772430647,0.00276606601,0.01004377367,0.1377930553
Ayeyarwady,Pyapon,Kyaiklat,193340,0.8733888487,0.3126564601,0.1791145133,0.6300917669,0.0365728768,0.9461715075,0.04594495748,0.9540550425,0.821203255,0.08816403036,0.04683642681,0.3715827009,0.4934168419,0.01604644784,0.9498034196,0.007931791168,0.4219621468,0.1624074243,0.4263966353,0.007543201975,0.01350918899,0.002902989851,0.01428636738,0.08766115022
Ayeyarwady,Pyapon,Dedaye,202926,0.9245044992,0.3104629274,0.1894237308,0.6891681975,0.02586164415,0.9036915129,0.03244188439,0.9675581156,0.7247274223,0.06387574573,0.08891174655,0.4880888706,0.3591236371,0.01775354865,0.9203456079,0.004278954948,0.3435507097,0.1955770418,0.4525817733,0.006480148118,0.01281629294,0.002941781526,0.02476856614,0.08547623946
Ayeyarwady,Pyapon,Pyapon,314122,0.8329120533,0.3284679201,0.1845429483,0.6631517044,0.02466239232,0.9808017364,0.04916733894,0.9508326611,0.4714619108,0.1513627982,0.05436786908,0.4517978564,0.3424714763,0.01859801775,0.8928921286,0.005848795667,0.3463466636,0.2232770543,0.3670047251,0.01041546617,0.0285524951,0.005877607468,0.01851158234,0.1374611041
Ayeyarwady,Pyapon,Bogale,322665,0.8660406304,0.3273549967,0.1793934886,0.6286465188,0.0171602126,0.9274334937,0.03707213076,0.9629278692,0.5987997947,0.08367220709,0.06472159712,0.4684353903,0.3831708055,0.01291010304,0.9083790648,0.004711332202,0.3098029926,0.1713714188,0.379328043,0.01047547607,0.02126679564,0.00525089818,0.02535960098,0.06406358982
Ayeyarwady,Maubin,Nyaungdon,215906,0.8867331153,0.2908858485,0.1624410623,0.6746699227,0.02758607913,0.9112235221,0.06935411418,0.9306458858,0.8333235679,0.08390461124,0.0354485264,0.3599343763,0.5207124861,0.03611257593,0.943692506,0.008925606922,0.4727837347,0.2661666764,0.4044061639,0.008456866077,0.02994082147,0.006894396594,0.04128825609,0.2389406457
Ayeyarwady,Maubin,Danubyu,179353,0.878663864,0.2753118152,0.1555033928,0.641353705,0.01471399977,0.8766162417,0.05515994375,0.9448400563,0.8984753443,0.09301962185,0.04172154385,0.3536843985,0.5115744358,0.03462285421,0.9497287765,0.006495970712,0.3924816394,0.1812174922,0.4492041878,0.006964752104,0.02178717325,0.004196709601,0.0407170123,0.2236087238
Ayeyarwady,Maubin,Pantanaw,264596,0.9250933499,0.2951102813,0.1573001859,0.6151347855,0.01249451995,0.9632935356,0.04014798348,0.9598520165,0.8183220797,0.05711963104,0.03550276225,0.2506594555,0.6567181512,0.02881696169,0.9545929625,0.009423163064,0.3947608541,0.1533254807,0.5058480017,0.01358727209,0.0182490834,0.008460938666,0.04895731373,0.2154221345
Ayeyarwady,Maubin,Maubin,314093,0.8627444738,0.3085264555,0.1839964596,0.6538931225,0.02353443089,0.9491919361,0.05737841903,0.942621581,0.6884713944,0.1247423542,0.03799231241,0.2731045624,0.564160771,0.04375800791,0.9146147847,0.008662470057,0.4293354131,0.1927051418,0.4529831207,0.01100217258,0.02480363211,0.006462035541,0.02605704418,0.1838476965
Ayeyarwady,Myaungmya,Myaungmya,298637,0.8034469942,0.3048215727,0.1724936964,0.6568458405,0.02426691937,0.978560922,0.06415100042,0.9358489996,0.683038143,0.1559269782,0.02321223478,0.3556186907,0.4652420964,0.05030828749,0.8905428278,0.007843196518,0.4744000484,0.1841715529,0.3802061295,0.01160611739,0.02984646074,0.005440367527,0.01644199964,0.1730490238
Ayeyarwady,Myaungmya,Wakema,289106,0.9232772755,0.303106819,0.1729296521,0.6457196824,0.01765096539,0.9357101438,0.03917091685,0.9608290831,0.7935150042,0.09006938679,0.02723579647,0.2529207686,0.6297740482,0.01931858617,0.926654608,0.01095658878,0.3928952675,0.168944965,0.4707330091,0.006152888151,0.01279504211,0.00182362709,0.01997094058,0.1032795635
Ayeyarwady,Myaungmya,Einme,194101,0.9301703752,0.3073348411,0.1740691702,0.6695067841,0.01109731532,0.9181980172,0.04625982133,0.9537401787,0.7605639867,0.07036917447,0.02509955871,0.3437950705,0.5607361963,0.0285006996,0.8974276181,0.005769023786,0.4360994511,0.1505973523,0.4515337423,0.007168227317,0.01564955333,0.004929501668,0.04208373695,0.1643525993
Ayeyarwady,Labutta,Mawlamyinegyun,311340,0.8942795657,0.3064623884,0.1678904092,0.638683001,0.01202543843,0.9127829857,0.03809790882,0.9619020912,0.7601153754,0.05022300564,0.04040808696,0.4652672062,0.4441017013,0.003151456881,0.9305344123,0.004446759074,0.323251342,0.1458617098,0.4383863472,0.008840103624,0.01191143872,0.001655850226,0.01016211308,0.06728894586
Ayeyarwady,Labutta,Labutta,315218,0.8940320667,0.3282172972,0.1669098846,0.6841621947,0.0175434144,0.9105163272,0.02423825463,0.9757617454,0.5803421404,0.08533664978,0.04043237236,0.3848352143,0.4893957636,0.03457126603,0.9276292288,0.00414114285,0.2971964595,0.1245915087,0.374369898,0.007223846632,0.01074315653,0.002500562296,0.01047854676,0.06815024543
Ayeyarwady,Hinthada,Kyangin,96083,0.7971025051,0.2178845373,0.1173984992,0.6758038497,0.01635044701,0.7820183441,0.06255352422,0.9374464758,0.893063261,0.1987936106,0.08266001415,0.3990021224,0.3195442529,0.05804818111,0.9390103139,0.001154261459,0.4684439811,0.1955914659,0.5022154373,0.01496816472,0.009643668317,0.0132926239,0.01701604796,0.3968425364
Ayeyarwady,Hinthada,Zalun,168203,0.8736407793,0.2819628663,0.1626962658,0.662227788,0.01212820223,0.8776438835,0.04078625247,0.9592137475,0.9156941506,0.1302260357,0.03001925225,0.3572124641,0.482542248,0.02490908659,0.9501342904,0.003921755045,0.3715684643,0.196396739,0.4206973594,0.006964086231,0.02074964942,0.003850450408,0.03688826563,0.2267487462
Ayeyarwady,Hinthada,Myanaung,218581,0.8968345831,0.2533065545,0.143649265,0.6924867494,0.0138575631,0.7994066162,0.05680907877,0.9431909212,0.8386515354,0.1483811749,0.0379506008,0.3571929239,0.4564753004,0.03481308411,0.9512516689,0.01056408545,0.3824599466,0.1559579439,0.4367823765,0.007877169559,0.02429906542,0.005357142857,0.01138184246,0.3155540721
Ayeyarwady,Hinthada,Lemyethna,103024,0.9722685976,0.2810704302,0.1664951856,0.6785459983,0.01739400528,0.8571864045,0.02179545801,0.978204542,0.7833790581,0.05029721079,0.09663161103,0.3773433928,0.4757277854,0.009183051364,0.9858253315,0.003657978967,0.3324950465,0.1423944521,0.4268785246,0.004610577656,0.01070720927,0.00281969212,0.02777777778,0.2243179393
Ayeyarwady,Hinthada,Hinthada,338435,0.7525019575,0.2623251141,0.1590467889,0.6697494224,0.02181511959,0.8541502991,0.05935283122,0.9406471688,0.8471014409,0.2252551405,0.03519139895,0.4014791766,0.3380742839,0.08030976791,0.9093917264,0.002670412985,0.4290540933,0.2349731217,0.359890397,0.01445506159,0.0124580571,0.009392887413,0.0310116221,0.2769218266
Ayeyarwady,Hinthada,Ingapu,214384,0.9378684976,0.2651084036,0.1490456377,0.6166767086,0.01744066721,0.8179419525,0.02315259746,0.9768474025,0.7534292055,0.1073406839,0.04614793199,0.4073284524,0.4391829317,0.02933827255,0.9656467875,0.002009470723,0.3279281483,0.1782487899,0.4118716036,0.007967988258,0.02025197015,0.00419367803,0.01369934823,0.2499781579
Nay Pyi Taw,Nay Pyi Taw (North),Tatkon,217093,0.8079947304,0.2781526811,0.1818022691,0.6148726884,0.03004703054,0.9111111111,0.1295534041,0.8704465959,0.874,0.1815370939,0.1408390825,0.2886737395,0.3889500841,0.1373799447,0.8552379848,0.001101513131,0.3829980482,0.351092817,0.4372427387,0.01563375655,0.04987728757,0.01265773861,0.005256343363,0.3905153922
Nay Pyi Taw,Nay Pyi Taw (North),Zay Yar Thi Ri,111293,0.6845623714,0.2884458142,0.1910452589,0.6695681286,0.06248371416,0.8888888889,0.3426653883,0.6573346117,0.939,0.6097794823,0.01430488974,0.1527133269,0.2232023011,0.5348034516,0.4625886865,0.00092042186,0.6411505273,0.5442761266,0.3296260786,0.08705656759,0.09595397891,0.04276126558,0.008053691275,0.5186193672
Nay Pyi Taw,Nay Pyi Taw (North),Oke Ta Ra Thi Ri,81620,0.7065057584,0.2979661848,0.1828228375,0.7160459643,0.07232296006,0.9111111111,0.2081346123,0.7918653877,0.881,0.2983762928,0.06521622635,0.2222281764,0.4141793044,0.2332672418,0.7634639087,0.001500455495,0.4447242913,0.4052301592,0.4256470714,0.02797277745,0.08193558759,0.0286694175,0.004179840309,0.4031938267
Nay Pyi Taw,Nay Pyi Taw (North),Poke Ba Thi Ri,116491,0.6185370544,0.2935849121,0.1842545776,0.6889122326,0.06200479007,0.8888888889,0.2492395713,0.7507604287,0.856,0.4797581112,0.02205243337,0.1798957126,0.3182937428,0.4104866744,0.579989861,0.005214368482,0.5226680185,0.5110443221,0.3231097914,0.0484863847,0.04562572422,0.03907155272,0.005069524913,0.441519409
Nay Pyi Taw,Nay Pyi Taw (South),Pyinmana,187565,0.616079759,0.278276864,0.1674459521,0.6790658622,0.05410391064,1,0.1998335981,0.8001664019,0.85,0.6553210801,0.02248947382,0.09437006782,0.2278193783,0.4312331392,0.5602198523,0.001739656607,0.6085772634,0.482061367,0.3152308197,0.04707157805,0.09462219197,0.04901293397,0.007235962988,0.4909865618
Nay Pyi Taw,Nay Pyi Taw (South),Lewe,284393,0.8937807893,0.3084253129,0.1967840277,0.6667093103,0.02579880658,1,0.09367232332,0.9063276767,0.818,0.2436861325,0.07292785467,0.2207475374,0.4626384755,0.1779237119,0.8121183294,0.001795194403,0.3836192347,0.3141590205,0.4453002731,0.01314941541,0.02516340872,0.01215208519,0.009282842851,0.3305766103
Nay Pyi Taw,Nay Pyi Taw (South),Za Bu Thi Ri,110459,0.05307851782,0.2032790447,0.1229415439,0.7730739693,0.1757756272,0.8974358974,0.7395516717,0.2604483283,0.956,0.9092705167,0.001291793313,0.01234802432,0.07708966565,0.8501139818,0.1367021277,0.009270516717,0.8109802432,0.8281155015,0.2968844985,0.2359422492,0.3607902736,0.0811550152,0.002963525836,0.4790273556
Nay Pyi Taw,Nay Pyi Taw (South),Det Khi Na Thi Ri ,51328,0.5481218828,0.2647093204,0.0958930798,0.737300674,0.4657302057,1,0.1046162641,0.8953837359,0.943,0.2516792911,0.02472488209,0.1919394026,0.5316564242,0.2099471202,0.7820494498,0.002143775904,0.3863084179,0.4100328712,0.4213234243,0.0222952694,0.02886951551,0.02172359583,0.01057596113,0.4046019723
